"Area","Taxa","Year","Trait","Variable","Value"
"GoR","Phytoplankton",2011,"Motile","abundance",0.538634930244023
"GoR","Phytoplankton",2011,"Motile","biomass",0.150114683216353
"GoR","Phytoplankton",2011,"Nitrogen.fix","abundance",0.0227291845027924
"GoR","Phytoplankton",2011,"Nitrogen.fix","biomass",0.00520426108738928
"GoR","Phytoplankton",2011,"Silica","abundance",0.251568024649344
"GoR","Phytoplankton",2011,"Silica","biomass",0.821850079525615
"GoR","Phytoplankton",2012,"Autotroph","abundance",0.909575604730189
"GoR","Phytoplankton",2012,"Autotroph","biomass",0.983622695264029
"GoR","Phytoplankton",2012,"Volume.Cell","abundance",5.67521546264668
"GoR","Phytoplankton",2012,"Volume.Cell","biomass",7.10673507016663
"GoR","Phytoplankton",2012,"Chain","abundance",0.427498908243057
"GoR","Phytoplankton",2012,"Chain","biomass",0.497614777218322
"GoR","Phytoplankton",2012,"Heterotroph","abundance",0.259761643595825
"GoR","Phytoplankton",2012,"Heterotroph","biomass",0.0328770566099801
"GoR","Phytoplankton",2012,"Motile","abundance",0.476799512756105
"GoR","Phytoplankton",2012,"Motile","biomass",0.629698950441977
"GoR","Phytoplankton",2012,"Nitrogen.fix","abundance",0.0267722331118267
"GoR","Phytoplankton",2012,"Nitrogen.fix","biomass",0.0131741288568916
"GoR","Phytoplankton",2012,"Silica","abundance",0.246539242186059
"GoR","Phytoplankton",2012,"Silica","biomass",0.349166456002276
"GoR","Phytoplankton",2013,"Autotroph","abundance",0.910512495771877
"GoR","Phytoplankton",2013,"Autotroph","biomass",0.968068607034085
"GoR","Phytoplankton",2013,"Volume.Cell","abundance",5.52574588181532
"GoR","Phytoplankton",2013,"Volume.Cell","biomass",7.48006157564524
"GoR","Phytoplankton",2013,"Chain","abundance",0.472709772237388
"GoR","Phytoplankton",2013,"Chain","biomass",0.893197493925303
"GoR","Phytoplankton",2013,"Heterotroph","abundance",0.244665131726716
"GoR","Phytoplankton",2013,"Heterotroph","biomass",0.0538864505009991
"GoR","Phytoplankton",2013,"Motile","abundance",0.439632627847936
"GoR","Phytoplankton",2013,"Motile","biomass",0.360647697650921
"GoR","Phytoplankton",2013,"Nitrogen.fix","abundance",0.0196332893765952
"GoR","Phytoplankton",2013,"Nitrogen.fix","biomass",0.00817020115641044
"GoR","Phytoplankton",2013,"Silica","abundance",0.235940348726341
"GoR","Phytoplankton",2013,"Silica","biomass",0.620844234401234
"GoR","Phytoplankton",2014,"Autotroph","abundance",0.880487672933681
"GoR","Phytoplankton",2014,"Autotroph","biomass",0.939565442891563
"GoR","Phytoplankton",2014,"Volume.Cell","abundance",5.70330682106295
"GoR","Phytoplankton",2014,"Volume.Cell","biomass",7.71949011932571
"GoR","Phytoplankton",2014,"Chain","abundance",0.371038946636886
"GoR","Phytoplankton",2014,"Chain","biomass",0.702927555117877
"GoR","Phytoplankton",2014,"Heterotroph","abundance",0.307840570318286
"GoR","Phytoplankton",2014,"Heterotroph","biomass",0.180307317816227
"GoR","Phytoplankton",2014,"Motile","abundance",0.549248771784759
"GoR","Phytoplankton",2014,"Motile","biomass",0.710414847261884
"GoR","Phytoplankton",2014,"Nitrogen.fix","abundance",0.026825512975502
"GoR","Phytoplankton",2014,"Nitrogen.fix","biomass",0.0095221844129399
"GoR","Phytoplankton",2014,"Silica","abundance",0.170025224364991
"GoR","Phytoplankton",2014,"Silica","biomass",0.27637837146186
"GoR","Phytoplankton",2015,"Autotroph","abundance",0.898193136960195
"GoR","Phytoplankton",2015,"Autotroph","biomass",0.974851175640411
"GoR","Phytoplankton",2015,"Volume.Cell","abundance",5.75120539651388
"GoR","Phytoplankton",2015,"Volume.Cell","biomass",7.57267247184521
"GoR","Phytoplankton",2015,"Chain","abundance",0.380493610991198
"GoR","Phytoplankton",2015,"Chain","biomass",0.707921978352318
"GoR","Phytoplankton",2015,"Heterotroph","abundance",0.300228972263458
"GoR","Phytoplankton",2015,"Heterotroph","biomass",0.0485307094352548
"GoR","Phytoplankton",2015,"Motile","abundance",0.538488351916719
"GoR","Phytoplankton",2015,"Motile","biomass",0.629517167521383
"GoR","Phytoplankton",2015,"Nitrogen.fix","abundance",0.02017254520979
"GoR","Phytoplankton",2015,"Nitrogen.fix","biomass",0.00185430769429133
"GoR","Phytoplankton",2015,"Silica","abundance",0.222677670380851
"GoR","Phytoplankton",2015,"Silica","biomass",0.364756903490458
"GoR","Phytoplankton",2016,"Autotroph","abundance",0.917637405616274
"GoR","Phytoplankton",2016,"Autotroph","biomass",0.91446112470866
"GoR","Phytoplankton",2016,"Volume.Cell","abundance",5.61076753329971
"GoR","Phytoplankton",2016,"Volume.Cell","biomass",6.59545798175471
"GoR","Phytoplankton",2016,"Chain","abundance",0.496545590795279
"GoR","Phytoplankton",2016,"Chain","biomass",0.502915831499046
"GoR","Phytoplankton",2016,"Heterotroph","abundance",0.223573263784517
"GoR","Phytoplankton",2016,"Heterotroph","biomass",0.120433547176464
"GoR","Phytoplankton",2016,"Motile","abundance",0.429954037017465
"GoR","Phytoplankton",2016,"Motile","biomass",0.437261646356749
"GoR","Phytoplankton",2016,"Nitrogen.fix","abundance",0.0289501177191834
"GoR","Phytoplankton",2016,"Nitrogen.fix","biomass",0.304862785411081
"GoR","Phytoplankton",2016,"Silica","abundance",0.22243835841302
"GoR","Phytoplankton",2016,"Silica","biomass",0.236224236318749
"GoR","Zooplankton",1973,"Ambush.feeder","abundance",0.176658028912134
"GoR","Zooplankton",1973,"Ambush.feeder","biomass",0.151863286674944
"GoR","Zooplankton",1973,"Carnivore","abundance",0
"GoR","Zooplankton",1973,"Carnivore","biomass",0
"GoR","Zooplankton",1973,"Cruise.feeder","abundance",0.292638255075735
"GoR","Zooplankton",1973,"Cruise.feeder","biomass",0.349063674654553
"GoR","Zooplankton",1973,"Feeding.current","abundance",0.5
"GoR","Zooplankton",1973,"Feeding.current","biomass",0.5
"GoR","Zooplankton",1973,"Free.spawner","abundance",0.648654005180554
"GoR","Zooplankton",1973,"Free.spawner","biomass",0.693737281640883
"GoR","Zooplankton",1973,"Herbivore","abundance",1
"GoR","Zooplankton",1973,"Herbivore","biomass",1
"GoR","Zooplankton",1973,"Resting.egg","abundance",0.70765636941577
"GoR","Zooplankton",1973,"Resting.egg","biomass",0.603510597707735
"GoR","Zooplankton",1973,"Size.","abundance",1.55744161675555
"GoR","Zooplankton",1973,"Size.","biomass",1.70582204755692
"GoR","Zooplankton",1974,"Ambush.feeder","abundance",0.23476034635766
"GoR","Zooplankton",1974,"Ambush.feeder","biomass",0.13453473402233
"GoR","Zooplankton",1974,"Carnivore","abundance",0.0660311651026329
"GoR","Zooplankton",1974,"Carnivore","biomass",0.000872346839875251
"GoR","Zooplankton",1974,"Cruise.feeder","abundance",0.245391560501034
"GoR","Zooplankton",1974,"Cruise.feeder","biomass",0.366532990080571
"GoR","Zooplankton",1974,"Feeding.current","abundance",0.5
"GoR","Zooplankton",1974,"Feeding.current","biomass",0.5
"GoR","Zooplankton",1974,"Free.spawner","abundance",0.585715516468999
"GoR","Zooplankton",1974,"Free.spawner","biomass",0.564246674190298
"GoR","Zooplankton",1974,"Herbivore","abundance",0.933968834897367
"GoR","Zooplankton",1974,"Herbivore","biomass",0.999127653160125
"GoR","Zooplankton",1974,"Resting.egg","abundance",0.719279036041548
"GoR","Zooplankton",1974,"Resting.egg","biomass",0.685535462765324
"GoR","Zooplankton",1974,"Size.","abundance",1.44037985810019
"GoR","Zooplankton",1974,"Size.","biomass",1.61947775990759
"GoR","Zooplankton",1975,"Ambush.feeder","abundance",0.234990232040098
"GoR","Zooplankton",1975,"Ambush.feeder","biomass",0.10748420835812
"GoR","Zooplankton",1975,"Carnivore","abundance",0.0474834161691628
"GoR","Zooplankton",1975,"Carnivore","biomass",0.000393065511636203
"GoR","Zooplankton",1975,"Cruise.feeder","abundance",0.267009798519939
"GoR","Zooplankton",1975,"Cruise.feeder","biomass",0.392398539870638
"GoR","Zooplankton",1975,"Feeding.current","abundance",0.5
"GoR","Zooplankton",1975,"Feeding.current","biomass",0.500061682038345
"GoR","Zooplankton",1975,"Free.spawner","abundance",0.559068616016241
"GoR","Zooplankton",1975,"Free.spawner","biomass",0.634253802905631
"GoR","Zooplankton",1975,"Herbivore","abundance",0.952516583830837
"GoR","Zooplankton",1975,"Herbivore","biomass",0.999606934488364
"GoR","Zooplankton",1975,"Resting.egg","abundance",0.660385964382856
"GoR","Zooplankton",1975,"Resting.egg","biomass",0.574740495200835
"GoR","Zooplankton",1975,"Size.","abundance",1.56666452482413
"GoR","Zooplankton",1975,"Size.","biomass",1.75912437737357
"GoR","Zooplankton",1976,"Ambush.feeder","abundance",0.22913542273988
"GoR","Zooplankton",1976,"Ambush.feeder","biomass",0.182140679242444
"GoR","Zooplankton",1976,"Carnivore","abundance",0.0547028020397924
"GoR","Zooplankton",1976,"Carnivore","biomass",0.00209622310659631
"GoR","Zooplankton",1976,"Cruise.feeder","abundance",0.229217615926011
"GoR","Zooplankton",1976,"Cruise.feeder","biomass",0.313780700229379
"GoR","Zooplankton",1976,"Feeding.current","abundance",0.557432665489721
"GoR","Zooplankton",1976,"Feeding.current","biomass",0.50444442859311
"GoR","Zooplankton",1976,"Free.spawner","abundance",0.584922096771739
"GoR","Zooplankton",1976,"Free.spawner","biomass",0.67087883063446
"GoR","Zooplankton",1976,"Herbivore","abundance",0.945297197960208
"GoR","Zooplankton",1976,"Herbivore","biomass",0.997903776893404
"GoR","Zooplankton",1976,"Resting.egg","abundance",0.678193256420364
"GoR","Zooplankton",1976,"Resting.egg","biomass",0.655329507087995
"GoR","Zooplankton",1976,"Size.","abundance",1.51352729954775
"GoR","Zooplankton",1976,"Size.","biomass",1.60428156844249
"GoR","Zooplankton",1977,"Ambush.feeder","abundance",0.148366087982328
"GoR","Zooplankton",1977,"Ambush.feeder","biomass",0.24527543438074
"GoR","Zooplankton",1977,"Carnivore","abundance",0
"GoR","Zooplankton",1977,"Carnivore","biomass",0
"GoR","Zooplankton",1977,"Cruise.feeder","abundance",0.231387052188486
"GoR","Zooplankton",1977,"Cruise.feeder","biomass",0.233322908028012
"GoR","Zooplankton",1977,"Feeding.current","abundance",0.621094278084621
"GoR","Zooplankton",1977,"Feeding.current","biomass",0.516585196629664
"GoR","Zooplankton",1977,"Free.spawner","abundance",0.638564848713745
"GoR","Zooplankton",1977,"Free.spawner","biomass",0.731844655693525
"GoR","Zooplankton",1977,"Herbivore","abundance",1
"GoR","Zooplankton",1977,"Herbivore","biomass",1
"GoR","Zooplankton",1977,"Resting.egg","abundance",0.613774491338611
"GoR","Zooplankton",1977,"Resting.egg","biomass",0.76139525784414
"GoR","Zooplankton",1977,"Size.","abundance",1.48921946648315
"GoR","Zooplankton",1977,"Size.","biomass",1.43413269383138
"GoR","Zooplankton",1978,"Ambush.feeder","abundance",0.242347700800107
"GoR","Zooplankton",1978,"Ambush.feeder","biomass",0.172821143384037
"GoR","Zooplankton",1978,"Carnivore","abundance",0.0564242294551586
"GoR","Zooplankton",1978,"Carnivore","biomass",0.00223179442393177
"GoR","Zooplankton",1978,"Cruise.feeder","abundance",0.219865549715878
"GoR","Zooplankton",1978,"Cruise.feeder","biomass",0.328862679207112
"GoR","Zooplankton",1978,"Feeding.current","abundance",0.53649350410589
"GoR","Zooplankton",1978,"Feeding.current","biomass",0.50142861252835
"GoR","Zooplankton",1978,"Free.spawner","abundance",0.543513046983102
"GoR","Zooplankton",1978,"Free.spawner","biomass",0.68377488548999
"GoR","Zooplankton",1978,"Herbivore","abundance",0.943575770544842
"GoR","Zooplankton",1978,"Herbivore","biomass",0.997768205576068
"GoR","Zooplankton",1978,"Resting.egg","abundance",0.670457391211888
"GoR","Zooplankton",1978,"Resting.egg","biomass",0.650695056614861
"GoR","Zooplankton",1978,"Size.","abundance",1.54227665963202
"GoR","Zooplankton",1978,"Size.","biomass",1.63453684096647
"GoR","Zooplankton",1979,"Ambush.feeder","abundance",0.150952744795841
"GoR","Zooplankton",1979,"Ambush.feeder","biomass",0.051740223228395
"GoR","Zooplankton",1979,"Carnivore","abundance",0
"GoR","Zooplankton",1979,"Carnivore","biomass",0
"GoR","Zooplankton",1979,"Cruise.feeder","abundance",0.27164621427018
"GoR","Zooplankton",1979,"Cruise.feeder","biomass",0.447696518489227
"GoR","Zooplankton",1979,"Feeding.current","abundance",0.57740104093398
"GoR","Zooplankton",1979,"Feeding.current","biomass",0.500563258282378
"GoR","Zooplankton",1979,"Free.spawner","abundance",0.666204392495853
"GoR","Zooplankton",1979,"Free.spawner","biomass",0.93975590601126
"GoR","Zooplankton",1979,"Herbivore","abundance",1
"GoR","Zooplankton",1979,"Herbivore","biomass",1
"GoR","Zooplankton",1979,"Resting.egg","abundance",0.616182248806015
"GoR","Zooplankton",1979,"Resting.egg","biomass",0.163743633948318
"GoR","Zooplankton",1979,"Size.","abundance",1.5916033993696
"GoR","Zooplankton",1979,"Size.","biomass",2.27691788982734
"GoR","Zooplankton",1980,"Ambush.feeder","abundance",0.240013324500478
"GoR","Zooplankton",1980,"Ambush.feeder","biomass",0.161229074100747
"GoR","Zooplankton",1980,"Carnivore","abundance",0.0571894909064612
"GoR","Zooplankton",1980,"Carnivore","biomass",0.00216685294097351
"GoR","Zooplankton",1980,"Cruise.feeder","abundance",0.228790499592254
"GoR","Zooplankton",1980,"Cruise.feeder","biomass",0.335914756019824
"GoR","Zooplankton",1980,"Feeding.current","abundance",0.552948443295487
"GoR","Zooplankton",1980,"Feeding.current","biomass",0.504564153650625
"GoR","Zooplankton",1980,"Free.spawner","abundance",0.543102607521882
"GoR","Zooplankton",1980,"Free.spawner","biomass",0.838165921596875
"GoR","Zooplankton",1980,"Herbivore","abundance",0.942810509093539
"GoR","Zooplankton",1980,"Herbivore","biomass",0.997833147059026
"GoR","Zooplankton",1980,"Resting.egg","abundance",0.598815711566127
"GoR","Zooplankton",1980,"Resting.egg","biomass",0.464655865988392
"GoR","Zooplankton",1980,"Size.","abundance",1.56901319594567
"GoR","Zooplankton",1980,"Size.","biomass",1.85789225181775
"GoR","Zooplankton",1981,"Ambush.feeder","abundance",0.27756982900507
"GoR","Zooplankton",1981,"Ambush.feeder","biomass",0.0521317169074816
"GoR","Zooplankton",1981,"Carnivore","abundance",0.062608895860951
"GoR","Zooplankton",1981,"Carnivore","biomass",0.00120310855224432
"GoR","Zooplankton",1981,"Cruise.feeder","abundance",0.284606011257309
"GoR","Zooplankton",1981,"Cruise.feeder","biomass",0.448745650054253
"GoR","Zooplankton",1981,"Feeding.current","abundance",0.437391104139049
"GoR","Zooplankton",1981,"Feeding.current","biomass",0.498796891447756
"GoR","Zooplankton",1981,"Free.spawner","abundance",0.614083010604239
"GoR","Zooplankton",1981,"Free.spawner","biomass",0.928332614701136
"GoR","Zooplankton",1981,"Herbivore","abundance",0.937391104139049
"GoR","Zooplankton",1981,"Herbivore","biomass",0.998796891447756
"GoR","Zooplankton",1981,"Resting.egg","abundance",0.654632405081386
"GoR","Zooplankton",1981,"Resting.egg","biomass",0.171292568439218
"GoR","Zooplankton",1981,"Size.","abundance",1.65210090918625
"GoR","Zooplankton",1981,"Size.","biomass",2.27065232824693
"GoR","Zooplankton",1982,"Ambush.feeder","abundance",0.269110613513297
"GoR","Zooplankton",1982,"Ambush.feeder","biomass",0.142525430179269
"GoR","Zooplankton",1982,"Carnivore","abundance",0.0584396721337553
"GoR","Zooplankton",1982,"Carnivore","biomass",0.00190870195031242
"GoR","Zooplankton",1982,"Cruise.feeder","abundance",0.281204169816519
"GoR","Zooplankton",1982,"Cruise.feeder","biomass",0.35894650046544
"GoR","Zooplankton",1982,"Feeding.current","abundance",0.446557078523476
"GoR","Zooplankton",1982,"Feeding.current","biomass",0.498606033094749
"GoR","Zooplankton",1982,"Free.spawner","abundance",0.599083645679931
"GoR","Zooplankton",1982,"Free.spawner","biomass",0.761216147388105
"GoR","Zooplankton",1982,"Herbivore","abundance",0.941560327866245
"GoR","Zooplankton",1982,"Herbivore","biomass",0.998091298049688
"GoR","Zooplankton",1982,"Resting.egg","abundance",0.695109705332799
"GoR","Zooplankton",1982,"Resting.egg","biomass",0.528357022585243
"GoR","Zooplankton",1982,"Size.","abundance",1.60231006297187
"GoR","Zooplankton",1982,"Size.","biomass",1.79435410550123
"GoR","Zooplankton",1983,"Ambush.feeder","abundance",0.175719353206357
"GoR","Zooplankton",1983,"Ambush.feeder","biomass",0.141511284972378
"GoR","Zooplankton",1983,"Carnivore","abundance",0
"GoR","Zooplankton",1983,"Carnivore","biomass",0
"GoR","Zooplankton",1983,"Cruise.feeder","abundance",0.313440173520279
"GoR","Zooplankton",1983,"Cruise.feeder","biomass",0.358108980668424
"GoR","Zooplankton",1983,"Feeding.current","abundance",0.5
"GoR","Zooplankton",1983,"Feeding.current","biomass",0.5
"GoR","Zooplankton",1983,"Free.spawner","abundance",0.66596784368676
"GoR","Zooplankton",1983,"Free.spawner","biomass",0.851015457052384
"GoR","Zooplankton",1983,"Herbivore","abundance",1
"GoR","Zooplankton",1983,"Herbivore","biomass",1
"GoR","Zooplankton",1983,"Resting.egg","abundance",0.68017230809959
"GoR","Zooplankton",1983,"Resting.egg","biomass",0.422419041432951
"GoR","Zooplankton",1983,"Size.","abundance",1.45520448067889
"GoR","Zooplankton",1983,"Size.","biomass",1.92014162839607
"GoR","Zooplankton",1984,"Ambush.feeder","abundance",0.176009318365136
"GoR","Zooplankton",1984,"Ambush.feeder","biomass",0.267681439422684
"GoR","Zooplankton",1984,"Carnivore","abundance",0
"GoR","Zooplankton",1984,"Carnivore","biomass",0
"GoR","Zooplankton",1984,"Cruise.feeder","abundance",0.247735273912918
"GoR","Zooplankton",1984,"Cruise.feeder","biomass",0.231897451394946
"GoR","Zooplankton",1984,"Feeding.current","abundance",0.573371944371682
"GoR","Zooplankton",1984,"Feeding.current","biomass",0.500907776788656
"GoR","Zooplankton",1984,"Free.spawner","abundance",0.54805582723242
"GoR","Zooplankton",1984,"Free.spawner","biomass",0.781949869391689
"GoR","Zooplankton",1984,"Herbivore","abundance",1
"GoR","Zooplankton",1984,"Herbivore","biomass",1
"GoR","Zooplankton",1984,"Resting.egg","abundance",0.62451298379987
"GoR","Zooplankton",1984,"Resting.egg","biomass",0.745821075238172
"GoR","Zooplankton",1984,"Size.","abundance",1.51638576827266
"GoR","Zooplankton",1984,"Size.","biomass",1.46684727154652
"GoR","Zooplankton",1985,"Ambush.feeder","abundance",0.226995182066262
"GoR","Zooplankton",1985,"Ambush.feeder","biomass",0.271930858823324
"GoR","Zooplankton",1985,"Carnivore","abundance",0.0436351185772786
"GoR","Zooplankton",1985,"Carnivore","biomass",0.00184818360732728
"GoR","Zooplankton",1985,"Cruise.feeder","abundance",0.228058594702918
"GoR","Zooplankton",1985,"Cruise.feeder","biomass",0.221414610359667
"GoR","Zooplankton",1985,"Feeding.current","abundance",0.550340644513207
"GoR","Zooplankton",1985,"Feeding.current","biomass",0.506906555250298
"GoR","Zooplankton",1985,"Free.spawner","abundance",0.587448080887178
"GoR","Zooplankton",1985,"Free.spawner","biomass",0.663871272074206
"GoR","Zooplankton",1985,"Herbivore","abundance",0.956364881422721
"GoR","Zooplankton",1985,"Herbivore","biomass",0.998151816392672
"GoR","Zooplankton",1985,"Resting.egg","abundance",0.664606998435451
"GoR","Zooplankton",1985,"Resting.egg","biomass",0.869856434519549
"GoR","Zooplankton",1985,"Size.","abundance",1.42379418747
"GoR","Zooplankton",1985,"Size.","biomass",1.30758974269552
"GoR","Zooplankton",1986,"Ambush.feeder","abundance",0.258848352794117
"GoR","Zooplankton",1986,"Ambush.feeder","biomass",0.291607506194608
"GoR","Zooplankton",1986,"Carnivore","abundance",0.0601144809419354
"GoR","Zooplankton",1986,"Carnivore","biomass",0.00147103716615533
"GoR","Zooplankton",1986,"Cruise.feeder","abundance",0.26290528217658
"GoR","Zooplankton",1986,"Cruise.feeder","biomass",0.209821471511966
"GoR","Zooplankton",1986,"Feeding.current","abundance",0.476667439537607
"GoR","Zooplankton",1986,"Feeding.current","biomass",0.499924638066559
"GoR","Zooplankton",1986,"Free.spawner","abundance",0.563979141092864
"GoR","Zooplankton",1986,"Free.spawner","biomass",0.731713117434911
"GoR","Zooplankton",1986,"Herbivore","abundance",0.939885519058065
"GoR","Zooplankton",1986,"Herbivore","biomass",0.998528962833845
"GoR","Zooplankton",1986,"Resting.egg","abundance",0.722218043718555
"GoR","Zooplankton",1986,"Resting.egg","biomass",0.842965819497645
"GoR","Zooplankton",1986,"Size.","abundance",1.4149205035919
"GoR","Zooplankton",1986,"Size.","biomass",1.34265101033115
"GoR","Zooplankton",1987,"Ambush.feeder","abundance",0.216438442063737
"GoR","Zooplankton",1987,"Ambush.feeder","biomass",0.404640595219848
"GoR","Zooplankton",1987,"Carnivore","abundance",0.0503222045459175
"GoR","Zooplankton",1987,"Carnivore","biomass",0.00281102641996661
"GoR","Zooplankton",1987,"Cruise.feeder","abundance",0.256487665577296
"GoR","Zooplankton",1987,"Cruise.feeder","biomass",0.0975620399824879
"GoR","Zooplankton",1987,"Feeding.current","abundance",0.5
"GoR","Zooplankton",1987,"Feeding.current","biomass",0.498841845230995
"GoR","Zooplankton",1987,"Free.spawner","abundance",0.621654413048131
"GoR","Zooplankton",1987,"Free.spawner","biomass",0.87980538287199
"GoR","Zooplankton",1987,"Herbivore","abundance",0.949677795454082
"GoR","Zooplankton",1987,"Herbivore","biomass",0.997188973580033
"GoR","Zooplankton",1987,"Resting.egg","abundance",0.752583171995357
"GoR","Zooplankton",1987,"Resting.egg","biomass",0.92639150778939
"GoR","Zooplankton",1987,"Size.","abundance",1.48316351383131
"GoR","Zooplankton",1987,"Size.","biomass",1.18064796142402
"GoR","Zooplankton",1988,"Ambush.feeder","abundance",0.28662307515602
"GoR","Zooplankton",1988,"Ambush.feeder","biomass",0.331133184750595
"GoR","Zooplankton",1988,"Carnivore","abundance",0.063524791474882
"GoR","Zooplankton",1988,"Carnivore","biomass",0.00142303590532285
"GoR","Zooplankton",1988,"Cruise.feeder","abundance",0.262529283581569
"GoR","Zooplankton",1988,"Cruise.feeder","biomass",0.170754907550941
"GoR","Zooplankton",1988,"Feeding.current","abundance",0.441743833004238
"GoR","Zooplankton",1988,"Feeding.current","biomass",0.498634613851611
"GoR","Zooplankton",1988,"Free.spawner","abundance",0.570470482592261
"GoR","Zooplankton",1988,"Free.spawner","biomass",0.766633600832181
"GoR","Zooplankton",1988,"Herbivore","abundance",0.936475208525118
"GoR","Zooplankton",1988,"Herbivore","biomass",0.998576964094677
"GoR","Zooplankton",1988,"Resting.egg","abundance",0.719581258104232
"GoR","Zooplankton",1988,"Resting.egg","biomass",0.892437638578432
"GoR","Zooplankton",1988,"Size.","abundance",1.56325942615128
"GoR","Zooplankton",1988,"Size.","biomass",1.26221627442539
"GoR","Zooplankton",1989,"Ambush.feeder","abundance",0.315345630556635
"GoR","Zooplankton",1989,"Ambush.feeder","biomass",0.205566185169498
"GoR","Zooplankton",1989,"Carnivore","abundance",0.0791263376245176
"GoR","Zooplankton",1989,"Carnivore","biomass",0.00644986119006899
"GoR","Zooplankton",1989,"Cruise.feeder","abundance",0.245369850296882
"GoR","Zooplankton",1989,"Cruise.feeder","biomass",0.306848144177556
"GoR","Zooplankton",1989,"Feeding.current","abundance",0.42321599161366
"GoR","Zooplankton",1989,"Feeding.current","biomass",0.493853863759679
"GoR","Zooplankton",1989,"Free.spawner","abundance",0.510000990487674
"GoR","Zooplankton",1989,"Free.spawner","biomass",0.404802152494488
"GoR","Zooplankton",1989,"Herbivore","abundance",0.920873662375482
"GoR","Zooplankton",1989,"Herbivore","biomass",0.993550138809931
"GoR","Zooplankton",1989,"Resting.egg","abundance",0.768552257249678
"GoR","Zooplankton",1989,"Resting.egg","biomass",0.953928237961851
"GoR","Zooplankton",1989,"Size.","abundance",1.43593266014929
"GoR","Zooplankton",1989,"Size.","biomass",1.27438191705853
"GoR","Zooplankton",1990,"Ambush.feeder","abundance",0.252203260889478
"GoR","Zooplankton",1990,"Ambush.feeder","biomass",0.292402746772097
"GoR","Zooplankton",1990,"Carnivore","abundance",0.0438278596743544
"GoR","Zooplankton",1990,"Carnivore","biomass",0.000282848975606408
"GoR","Zooplankton",1990,"Cruise.feeder","abundance",0.254826187591395
"GoR","Zooplankton",1990,"Cruise.feeder","biomass",0.20844003216962
"GoR","Zooplankton",1990,"Feeding.current","abundance",0.5
"GoR","Zooplankton",1990,"Feeding.current","biomass",0.499807662696741
"GoR","Zooplankton",1990,"Free.spawner","abundance",0.5368472178104
"GoR","Zooplankton",1990,"Free.spawner","biomass",0.595310960485898
"GoR","Zooplankton",1990,"Herbivore","abundance",0.956172140325645
"GoR","Zooplankton",1990,"Herbivore","biomass",0.999717151024394
"GoR","Zooplankton",1990,"Resting.egg","abundance",0.76862785860832
"GoR","Zooplankton",1990,"Resting.egg","biomass",0.986226349844475
"GoR","Zooplankton",1990,"Size.","abundance",1.48881666446882
"GoR","Zooplankton",1990,"Size.","biomass",1.17336131455458
"GoR","Zooplankton",1991,"Ambush.feeder","abundance",0.217866430524779
"GoR","Zooplankton",1991,"Ambush.feeder","biomass",0.284907681606908
"GoR","Zooplankton",1991,"Carnivore","abundance",0
"GoR","Zooplankton",1991,"Carnivore","biomass",0
"GoR","Zooplankton",1991,"Cruise.feeder","abundance",0.282133569475221
"GoR","Zooplankton",1991,"Cruise.feeder","biomass",0.216253979165971
"GoR","Zooplankton",1991,"Feeding.current","abundance",0.5
"GoR","Zooplankton",1991,"Feeding.current","biomass",0.5
"GoR","Zooplankton",1991,"Free.spawner","abundance",0.617449741096204
"GoR","Zooplankton",1991,"Free.spawner","biomass",0.604610033475047
"GoR","Zooplankton",1991,"Herbivore","abundance",1
"GoR","Zooplankton",1991,"Herbivore","biomass",1
"GoR","Zooplankton",1991,"Resting.egg","abundance",0.787689765646995
"GoR","Zooplankton",1991,"Resting.egg","biomass",0.969152172057949
"GoR","Zooplankton",1991,"Size.","abundance",1.45135688823049
"GoR","Zooplankton",1991,"Size.","biomass",1.19671702567135
"GoR","Zooplankton",1992,"Ambush.feeder","abundance",0.417546037608775
"GoR","Zooplankton",1992,"Ambush.feeder","biomass",0.33528788179951
"GoR","Zooplankton",1992,"Carnivore","abundance",0.101177484160485
"GoR","Zooplankton",1992,"Carnivore","biomass",0.00289395569218797
"GoR","Zooplankton",1992,"Cruise.feeder","abundance",0.184274939237069
"GoR","Zooplankton",1992,"Cruise.feeder","biomass",0.166165978627401
"GoR","Zooplankton",1992,"Feeding.current","abundance",0.398822515839515
"GoR","Zooplankton",1992,"Feeding.current","biomass",0.497106044307812
"GoR","Zooplankton",1992,"Free.spawner","abundance",0.43341820812694
"GoR","Zooplankton",1992,"Free.spawner","biomass",0.662655020299703
"GoR","Zooplankton",1992,"Herbivore","abundance",0.898822515839515
"GoR","Zooplankton",1992,"Herbivore","biomass",0.997106044307812
"GoR","Zooplankton",1992,"Resting.egg","abundance",1
"GoR","Zooplankton",1992,"Resting.egg","biomass",1
"GoR","Zooplankton",1992,"Size.","abundance",1.29516641661785
"GoR","Zooplankton",1992,"Size.","biomass",1.13443424861643
"GoR","Zooplankton",1993,"Ambush.feeder","abundance",0.247440762965269
"GoR","Zooplankton",1993,"Ambush.feeder","biomass",0.174777650265385
"GoR","Zooplankton",1993,"Carnivore","abundance",0
"GoR","Zooplankton",1993,"Carnivore","biomass",0
"GoR","Zooplankton",1993,"Cruise.feeder","abundance",0.252559237034731
"GoR","Zooplankton",1993,"Cruise.feeder","biomass",0.325495684622655
"GoR","Zooplankton",1993,"Feeding.current","abundance",0.5
"GoR","Zooplankton",1993,"Feeding.current","biomass",0.5
"GoR","Zooplankton",1993,"Free.spawner","abundance",0.489390429566912
